age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement_level,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,same_as_monthly_income,date_birth,salary,role_department,number_children,remote_work
18,yes,travel_frequently,161.88095238095238,sales,3,2,medical,1,1418,2.0,female,,3,1,sales_representative,4,single,,3399.5,1,,yes,12,3,3,part_time,0,0,2,4,0,,0,0,,2005,15690,sales_representative_____sales,,yes
29,no,,431.9920634920635,,5,3,,1,1419,1.0,male,,2,2,sales_executive,2,divorced,3489.17,9071.83,1,,yes,13,,2,part_time,1,10,3,2,10,,0,9,3489.17,1994,41870,,,yes
31,no,,556.2566609977324,,5,4,life_sciences,1,1420,1.0,female,,3,2,sales_executive,4,,4492.84,11681.39,1,,no,11,3,1,part_time,2,10,2,,10,,0,2,4492.84,1992,53914,,,yes
41,no,travel_rarely,1032.4872861766066,,23,2,,1,1421,4.0,male,129.06091077207583,3,3,sales_executive,3,single,8339.32,21682.23,3,,,16,3,4,part_time,0,21,2,3,2,,0,2,8339.32,1982,100072,,,yes
38,no,travel_rarely,341.09523809523813,,4,2,,1,1422,4.0,female,,3,1,laboratory_technician,3,,,7163.0,7,,,19,3,4,full_time,1,7,5,,0,,0,0,,1985,33060,,,yes
32,yes,travel_rarely,143.72222222222223,,2,4,life_sciences,1,1423,4.0,male,,3,1,laboratory_technician,2,single,,3018.17,1,,no,12,3,1,part_time,0,1,2,3,1,,0,0,,1991,13930,,,yes
60,no,,1122.8492063492065,,1,4,,1,1424,3.0,male,,1,3,healthcare_representative,4,divorced,9069.17,23579.83,3,,no,20,4,3,full_time,1,19,2,4,1,,0,0,9069.17,1963,108830,,,no
24,yes,,290.03550973654063,,22,1,,1,1425,4.0,male,,1,1,human_resources,3,married,2342.59,6090.75,1,,no,11,,3,,1,1,2,3,1,,0,0,2342.59,1999,,,,yes
40,no,travel_rarely,556.2566609977324,,8,2,life_sciences,1,1426,2.0,female,,3,2,manufacturing_director,1,,,11681.39,2,,yes,16,3,2,,1,18,3,3,1,,0,0,,1983,53914,,,yes
30,no,travel_rarely,295.2857142857143,,21,1,,1,1427,2.0,male,,3,1,research_scientist,4,married,2385.0,6201.0,1,y,no,12,3,2,,1,10,2,2,10,,0,8,2385.0,1993,,,,yes
47,no,non_travel,556.2566609977324,,2,4,marketing,1,1428,3.0,male,,3,2,sales_executive,2,,4492.84,11681.39,7,y,no,11,3,4,part_time,1,4,3,1,1,,0,0,4492.84,1976,53914,,,yes
32,yes,travel_rarely,694.8809523809524,sales,1,2,,1,1429,1.0,male,,1,2,sales_executive,2,single,5612.5,14592.5,6,,,15,3,2,full_time,0,10,2,3,0,,0,0,5612.5,1991,67350,sales_executive_____sales,,no
45,no,travel_rarely,1006.5714285714288,,41,3,life_sciences,1,1430,,female,,1,3,human_resources,3,married,,21138.0,4,,,21,4,3,,2,9,2,4,5,,0,3,,1978,97560,,,yes
34,no,,290.03550973654063,,2,4,,1,1431,4.0,male,,4,1,research_scientist,4,married,2342.59,6090.75,0,,yes,14,3,1,part_time,3,6,3,3,5,,1,2,2342.59,1989,28111,,,no
33,yes,,1032.4872861766066,,16,3,,1,1432,1.0,female,,3,3,sales_executive,1,,8339.32,21682.23,2,,yes,20,4,3,part_time,0,,2,2,0,,0,0,8339.32,1990,100072,,,yes
31,yes,travel_rarely,1032.4872861766066,,16,4,,1,1433,1.0,male,,3,3,sales_executive,3,married,8339.32,21682.23,2,,,13,3,1,,3,,2,3,1,,0,0,8339.32,1992,,,,yes
29,no,travel_rarely,290.03550973654063,,4,3,technical_degree,1,1434,4.0,female,,2,1,research_scientist,1,divorced,,6090.75,1,,,13,3,3,part_time,1,,2,3,1,,0,0,,1994,28111,,,yes
30,no,,546.2063492063493,,16,3,,1,1435,3.0,male,68.27579365079366,4,2,healthcare_representative,3,married,4411.67,11470.33,3,y,no,16,3,3,part_time,1,10,3,3,7,,1,7,4411.67,1993,52940,,,no
38,no,travel_rarely,556.2566609977324,,18,3,medical,1,1436,2.0,male,69.53208262471655,1,2,healthcare_representative,4,married,,11681.39,3,,,16,3,3,part_time,1,,2,3,1,,1,0,,1985,53914,,,yes
43,yes,,251.43650793650792,,17,3,technical_degree,1,1437,3.0,male,31.42956349206349,2,1,research_scientist,3,,2030.83,5280.17,9,,yes,16,3,4,part_time,1,6,4,3,1,,0,0,2030.83,1980,24370,,,no
55,no,travel_rarely,1973.9841269841268,,44,3,,1,1438,3.0,male,,2,5,research_director,1,married,,41453.67,8,,no,12,3,2,full_time,3,34,2,3,1,,0,0,,1968,191325,,,no
21,yes,,290.03550973654063,,7,1,marketing,1,1439,2.0,male,,3,1,sales_representative,2,single,2342.59,6090.75,1,,,13,3,2,,0,,3,3,1,,1,0,2342.59,2002,,,,yes
22,yes,travel_rarely,290.03550973654063,,45,1,medical,1,1440,3.0,female,36.25443871706758,3,1,laboratory_technician,1,,2342.59,6090.75,1,,yes,17,3,3,part_time,0,1,6,3,1,,0,0,2342.59,2001,28111,,,yes
37,no,travel_rarely,420.0238095238095,,8,2,other,1,1441,3.0,male,,3,2,human_resources,2,divorced,,8820.5,2,y,no,13,3,3,part_time,0,19,4,2,10,,4,7,,1986,40710,,,yes
42,no,travel_rarely,556.2566609977324,,13,3,,1,1442,2.0,male,69.53208262471655,4,2,healthcare_representative,1,married,4492.84,11681.39,5,,no,18,,3,part_time,2,10,2,2,0,,0,0,4492.84,1981,53914,,,no
18,no,,290.03550973654063,,14,3,,1,1443,2.0,female,,3,1,research_scientist,3,single,2342.59,6090.75,1,,,16,3,3,,0,0,4,1,0,,0,0,2342.59,2005,,,,yes
31,yes,travel_rarely,304.984126984127,,18,5,human_resources,1,1444,4.0,male,,4,1,human_resources,1,married,2463.33,6404.67,0,,no,17,3,3,full_time,0,2,4,3,1,,0,0,2463.33,1992,29560,,,yes
36,no,travel_rarely,556.2566609977324,,2,4,,1,1445,4.0,female,,3,2,research_scientist,2,,,11681.39,4,y,yes,22,4,4,,1,,2,3,1,,0,0,,1987,53914,,,yes
32,no,travel_frequently,479.5555555555556,,10,4,marketing,1,1446,4.0,male,59.94444444444445,3,2,sales_executive,4,,3873.33,10070.67,8,,,13,3,3,part_time,0,,2,4,0,,0,0,3873.33,1991,46480,,,yes
29,no,,556.2566609977324,,29,1,life_sciences,1,1447,4.0,male,69.53208262471655,1,2,healthcare_representative,3,divorced,,11681.39,8,y,no,17,,4,part_time,2,11,3,,7,,1,6,,1994,53914,,,no
42,no,travel_rarely,290.03550973654063,,8,3,,1,1448,4.0,male,,3,1,laboratory_technician,3,,2342.59,6090.75,4,,no,13,,4,part_time,0,,3,3,0,,0,0,2342.59,1981,28111,,,yes
29,no,travel_rarely,289.3015873015873,,6,1,,1,1449,4.0,male,,2,1,human_resources,2,married,2336.67,6075.33,1,,no,11,3,4,part_time,0,,3,3,1,,0,0,2336.67,1994,28040,,,yes
29,yes,,251.6428571428572,,24,2,,1,1450,4.0,male,,2,1,research_scientist,4,,2032.5,5284.5,1,y,yes,24,,2,part_time,0,1,3,2,1,,1,0,2032.5,1994,24390,,,no
28,no,travel_rarely,294.6666666666667,sales,3,3,medical,1,1451,2.0,female,,3,1,sales_representative,2,,2380.0,6188.0,1,y,no,19,3,4,,1,1,3,3,1,,0,0,2380.0,1995,,sales_representative_____sales,,yes
30,yes,,290.03550973654063,,9,3,,1,1452,2.0,male,,3,1,sales_representative,4,,2342.59,6090.75,1,y,,13,3,3,,0,,3,2,1,,0,0,2342.59,1993,,,,no
22,yes,travel_rarely,290.03550973654063,research_&_development,7,1,life_sciences,1,1453,4.0,male,,3,1,research_scientist,2,single,2342.59,6090.75,1,,,23,4,1,,0,1,2,3,1,,0,0,2342.59,2001,,research_scientist_____research_&_development,,yes
26,no,,302.6111111111111,,1,2,life_sciences,1,1454,2.0,female,,2,1,research_scientist,3,,2444.17,6354.83,1,y,yes,13,3,3,full_time,1,1,3,2,1,,1,0,2444.17,1997,29330,,,no
44,no,travel_rarely,556.2566609977324,,1,4,,1,1455,2.0,male,,4,2,healthcare_representative,1,,4492.84,11681.39,2,,,15,3,4,part_time,1,10,5,3,2,0,2,2,4492.84,1979,53914,,,yes
29,yes,travel_frequently,112.56349206349206,sales,24,3,technical_degree,1,1456,3.0,male,14.070436507936508,4,1,sales_representative,1,single,,2363.83,1,,no,17,3,4,part_time,0,1,3,,1,,0,0,,1994,10910,sales_representative_____sales,,yes
28,yes,travel_rarely,556.2566609977324,,13,2,marketing,1,1457,4.0,female,,3,2,sales_executive,3,,4492.84,11681.39,3,y,yes,11,3,4,part_time,0,6,0,3,2,,2,2,4492.84,1995,53914,,,yes
56,no,travel_rarely,556.2566609977324,,11,5,,1,1458,4.0,female,,2,2,sales_executive,1,married,4492.84,11681.39,4,,,16,3,3,part_time,1,,3,3,0,,0,0,4492.84,1967,53914,,,yes
39,no,travel_rarely,531.452380952381,,9,2,,1,1459,1.0,male,66.43154761904762,3,2,manufacturing_director,1,married,,11160.5,1,,no,25,4,4,part_time,1,10,3,3,10,,7,9,,1984,51510,,,yes
58,no,,1582.7713464696226,,21,3,,1,1460,4.0,female,,3,4,manager,4,,,33238.2,4,,yes,13,3,3,full_time,1,,2,2,1,,0,0,,1965,153407,,,yes
42,no,travel_rarely,556.2566609977324,sales,12,4,marketing,1,1461,2.0,male,,3,2,sales_executive,4,divorced,,11681.39,3,,,12,,3,part_time,2,14,4,3,0,,0,0,,1981,53914,sales_executive_____sales,,no
27,yes,,295.3888888888889,,22,3,,1,1462,1.0,female,,2,1,human_resources,2,married,2385.83,6203.17,1,y,no,12,3,1,full_time,0,,2,3,1,,0,0,2385.83,1996,28630,,,no
38,no,travel_rarely,294.8730158730159,,1,3,,1,1463,1.0,male,,2,1,sales_representative,1,single,2381.67,6192.33,4,,,14,3,1,,0,20,3,2,1,,0,0,2381.67,1985,,,,yes
32,no,,556.2566609977324,,5,4,life_sciences,1,1464,4.0,male,,2,2,manufacturing_director,4,,4492.84,11681.39,8,,no,24,4,2,part_time,0,,1,3,1,,0,0,4492.84,1991,53914,,,yes
31,no,,116.484126984127,,2,1,medical,1,1465,4.0,female,,1,1,laboratory_technician,4,,94083.0,2446.17,1,y,,11,3,3,part_time,3,,4,3,1,,0,0,94083.0,1992,11290,,,yes
25,no,travel_rarely,290.03550973654063,,2,3,,1,1466,3.0,female,,3,1,human_resources,2,,2342.59,6090.75,4,y,no,14,3,3,part_time,0,6,3,3,2,,1,2,2342.59,1998,28111,,,no
40,no,,290.03550973654063,research_&_development,44,4,,1,1467,1.0,male,36.25443871706758,3,1,laboratory_technician,4,married,2342.59,6090.75,8,,no,19,3,3,part_time,2,8,3,2,1,,0,0,2342.59,1983,28111,laboratory_technician_____research_&_development,,yes
39,no,non_travel,2004.7857142857144,,9,3,,1,1468,4.0,male,,3,5,manager,4,,16192.5,42100.5,2,,,13,3,3,full_time,0,,3,2,6,,1,3,16192.5,1984,194310,,,no
23,yes,,290.03550973654063,,9,3,,1,1469,4.0,male,,3,1,sales_representative,1,married,2342.59,6090.75,1,,no,19,3,1,,1,,3,,1,,1,0,2342.59,2000,,,,no
35,no,travel_rarely,1032.4872861766066,,26,4,life_sciences,1,1470,3.0,female,,3,3,human_resources,4,single,8339.32,21682.23,1,,yes,16,3,3,part_time,0,,2,,9,,1,7,8339.32,1988,100072,,,no
34,no,travel_rarely,238.12698412698413,,7,2,technical_degree,1,1471,2.0,male,,3,1,sales_representative,3,,1923.33,5000.67,0,,yes,25,4,2,,1,12,4,3,11,,5,7,1923.33,1989,23080,,,yes
28,no,non_travel,221.2063492063492,,16,3,medical,1,1472,3.0,male,27.65079365079365,3,1,research_scientist,3,single,,4645.33,1,,no,14,3,3,part_time,0,5,3,2,5,,1,4,,1995,21440,,,no
29,no,,554.3571428571429,,1,3,life_sciences,1,1473,1.0,male,69.29464285714286,3,2,healthcare_representative,1,married,4477.5,11641.5,0,y,no,12,3,1,part_time,1,6,5,2,5,,0,2,4477.5,1994,53730,,,no
58,yes,travel_rarely,1032.4872861766066,,23,4,medical,1,1474,4.0,female,129.06091077207583,3,3,healthcare_representative,4,married,8339.32,21682.23,1,,,12,3,4,part_time,1,40,3,2,40,,15,6,8339.32,1965,100072,,,yes
38,no,,1032.4872861766066,,3,3,life_sciences,1,1475,1.0,male,129.06091077207583,3,3,sales_executive,3,divorced,,21682.23,0,y,,12,3,3,part_time,2,,6,2,16,,5,13,,1985,100072,,,yes
29,no,travel_frequently,1032.4872861766066,,1,1,,1,1476,2.0,female,,3,3,sales_executive,4,married,,21682.23,1,y,,14,3,4,part_time,1,11,5,3,11,,4,1,,1994,100072,,,yes
55,no,travel_rarely,1964.9603174603176,,1,3,medical,1,1477,4.0,male,,3,5,manager,1,single,15870.83,41264.17,0,y,,14,3,3,,0,37,2,3,36,,4,13,15870.83,1968,190450,,,yes
41,no,,1652.34126984127,,2,4,,1,1478,4.0,male,,3,4,manager,2,,,34699.17,1,,,19,3,2,full_time,0,,2,3,22,,0,4,,1982,160150,,,yes
39,no,travel_rarely,991.8174603174604,research_&_development,1,3,,1,1479,3.0,male,,4,3,healthcare_representative,4,,8010.83,20828.17,0,,no,17,,1,,3,19,5,2,18,,3,7,8010.83,1984,,healthcare_representative_____research_&_development,,yes
38,no,,1187.5396825396826,,15,2,life_sciences,1,1480,3.0,male,,2,3,research_director,4,,,24938.33,0,,,14,3,2,full_time,1,,3,3,11,,2,9,,1985,115100,,,yes
43,no,,1582.7713464696226,,12,3,,1,1481,1.0,male,,2,4,research_director,2,,12783.92,33238.2,1,,no,11,3,3,,1,,3,,25,,3,9,12783.92,1980,,,,yes
31,no,,444.26984126984127,,7,2,,1,1482,2.0,female,,3,2,manufacturing_director,1,married,3588.33,9329.67,1,,no,12,3,2,part_time,1,13,5,1,13,,3,12,3588.33,1992,43060,,,yes
50,no,travel_rarely,1758.7142857142858,research_&_development,29,4,life_sciences,1,1483,2.0,male,,2,4,manager,3,married,14205.0,36933.0,0,y,no,15,3,2,full_time,1,28,2,3,27,,15,7,14205.0,1973,170460,manager_____research_&_development,,yes
33,no,non_travel,290.03550973654063,sales,8,1,life_sciences,1,1484,2.0,female,36.25443871706758,2,1,sales_representative,4,,2342.59,6090.75,0,y,,19,3,4,part_time,0,,2,2,2,,2,2,2342.59,1990,28111,sales_representative_____sales,,no
26,yes,,210.6825396825397,,2,3,life_sciences,1,1485,1.0,male,,3,1,research_scientist,1,married,1701.67,4424.33,6,y,,14,3,2,,1,6,2,3,3,,1,2,1701.67,1997,,,,yes
38,no,travel_frequently,291.05555555555554,,3,4,,1,1486,3.0,male,,3,1,research_scientist,3,,2350.83,6112.17,3,y,no,16,3,1,full_time,1,8,2,3,2,,2,2,2350.83,1985,28210,,,no
46,no,,1973.9841269841268,,1,4,medical,1,1487,4.0,male,,3,5,research_director,4,,15943.72,41453.67,9,,no,17,3,4,,2,23,0,3,2,,2,2,15943.72,1977,191325,,,yes
21,no,,213.57142857142856,,25,1,,1,1488,4.0,female,26.69642857142857,2,1,research_scientist,2,single,,4485.0,1,y,yes,11,3,3,part_time,0,2,6,4,2,,2,2,,2002,20700,,,yes
31,no,travel_frequently,287.96031746031747,,20,3,,1,1489,3.0,male,35.995039682539684,4,1,sales_representative,4,married,,6047.17,0,,no,12,,1,part_time,1,3,4,3,2,,2,2,,1992,27910,,,no
35,no,,556.2566609977324,,11,2,marketing,1,1490,4.0,male,69.53208262471655,3,2,sales_executive,4,divorced,,11681.39,1,,,11,3,4,part_time,1,5,3,3,5,,0,2,,1988,53914,,,yes
34,no,,556.2566609977324,,2,2,,1,1491,4.0,male,,3,2,manufacturing_director,3,single,,11681.39,2,,no,11,3,4,part_time,0,,3,,3,,0,2,,1989,53914,,,yes
33,yes,,848.5079365079365,,9,4,,1,1492,1.0,female,,3,2,sales_executive,1,single,,17818.67,0,,,17,3,1,full_time,0,6,3,3,5,,0,3,,1990,82240,,,yes
31,yes,,269.2857142857143,research_&_development,15,3,medical,1,1493,3.0,male,,3,1,laboratory_technician,3,,,5655.0,1,,no,12,3,3,part_time,1,,5,2,2,,2,2,,1992,26100,laboratory_technician_____research_&_development,,no
37,no,travel_rarely,591.2936507936508,,25,2,,1,1494,3.0,female,,2,2,healthcare_representative,4,,,12417.17,7,y,no,13,3,3,full_time,2,9,2,3,6,,1,3,,1986,57310,,,no
27,no,travel_rarely,261.96031746031747,,6,3,,1,1495,4.0,male,,2,1,research_scientist,3,married,2115.83,5501.17,1,y,no,13,,3,,1,4,0,3,4,2,2,2,2115.83,1996,,,,no
35,no,travel_frequently,245.1428571428572,,4,4,other,1,1496,4.0,male,,2,1,laboratory_technician,4,married,1980.0,5148.0,1,,,13,3,2,part_time,1,2,2,4,2,,2,2,1980.0,1988,23760,,,yes
56,no,,1973.9841269841268,,4,4,,1,1497,4.0,female,246.74801587301585,3,5,manager,1,divorced,15943.72,41453.67,4,y,no,13,3,4,full_time,1,28,2,3,5,,4,2,15943.72,1967,191325,,,no
45,no,,290.03550973654063,research_&_development,7,3,medical,1,1498,1.0,female,,3,1,research_scientist,3,,,6090.75,4,,yes,19,3,3,part_time,1,,2,,3,,0,2,,1978,28111,research_scientist_____research_&_development,,yes
43,no,travel_rarely,365.1349206349206,,2,3,life_sciences,1,1499,2.0,male,,3,1,human_resources,4,,2949.17,7667.83,0,y,no,13,3,2,full_time,0,,5,3,9,,1,8,2949.17,1980,35390,,,yes
31,no,travel_rarely,564.1587301587302,,29,4,marketing,1,1500,1.0,female,,2,2,sales_executive,4,,,11847.33,1,,,14,3,1,full_time,2,,3,3,12,,5,7,,1992,54680,,,yes
35,yes,,599.7539682539682,,27,3,,1,1501,3.0,male,74.96924603174602,3,2,sales_executive,4,,4844.17,12594.83,1,,,18,3,4,full_time,0,,2,3,10,,7,7,4844.17,1988,58130,,,yes
35,no,non_travel,556.2566609977324,research_&_development,2,2,medical,1,1502,2.0,male,,3,2,manufacturing_director,4,divorced,4492.84,11681.39,2,,no,14,3,3,part_time,1,15,6,3,7,,1,7,4492.84,1988,53914,manufacturing_director_____research_&_development,,no
30,no,,997.3888888888888,,47,3,medical,1,1503,,female,,3,3,manufacturing_director,3,single,8055.83,20945.17,9,y,no,14,3,2,part_time,0,9,3,3,7,,0,2,8055.83,1993,96670,,,no
46,yes,travel_rarely,556.2566609977324,,21,2,medical,1,1504,4.0,female,69.53208262471655,3,2,healthcare_representative,2,married,4492.84,11681.39,4,,no,22,4,4,part_time,1,13,2,4,9,7,3,7,4492.84,1977,53914,,,no
45,no,non_travel,531.7619047619048,,48,4,,1,1505,,female,,3,2,sales_executive,3,married,4295.0,11167.0,4,y,,22,4,2,,2,10,3,4,8,,5,7,4295.0,1978,,,,yes
43,no,travel_frequently,585.515873015873,,2,4,life_sciences,1,1506,1.0,male,,3,2,sales_executive,4,married,4729.17,12295.83,1,,,20,4,3,,1,7,5,3,7,,7,7,4729.17,1980,,,,no
46,yes,,754.6190476190477,,10,3,life_sciences,1,1507,3.0,female,,3,3,sales_executive,2,,6095.0,15847.0,5,y,,21,4,3,part_time,3,14,2,3,8,,0,7,6095.0,1977,73140,,,no
40,no,travel_rarely,1582.7713464696226,research_&_development,1,4,,1,1508,1.0,male,,3,4,manager,1,,12783.92,33238.2,2,y,,11,3,1,full_time,1,22,3,,19,,11,16,12783.92,1983,153407,manager_____research_&_development,,yes
27,no,travel_rarely,556.2566609977324,sales,2,2,,1,1509,1.0,female,69.53208262471655,4,2,sales_executive,3,single,4492.84,11681.39,0,y,no,14,3,2,part_time,0,9,5,2,8,,0,7,4492.84,1996,53914,sales_executive_____sales,,yes
42,no,,1032.4872861766066,,6,3,medical,1,1510,3.0,male,,3,3,research_director,1,married,8339.32,21682.23,9,y,no,13,3,2,,1,18,3,4,13,,5,7,8339.32,1981,100072,,,no
26,no,travel_frequently,290.03550973654063,,6,3,other,1,1511,3.0,male,36.25443871706758,4,1,laboratory_technician,4,married,2342.59,6090.75,0,,no,18,3,1,part_time,1,8,3,3,7,,7,7,2342.59,1997,28111,,,yes
28,no,travel_frequently,556.2566609977324,,1,2,life_sciences,1,1512,3.0,male,,2,2,sales_executive,4,married,,11681.39,1,,,12,3,3,part_time,1,7,2,3,7,,0,7,,1995,53914,,,yes
31,no,travel_rarely,290.03550973654063,research_&_development,5,4,,1,1513,3.0,male,36.25443871706758,3,1,research_scientist,4,married,,6090.75,0,,,12,3,3,part_time,1,,4,3,5,,0,3,,1992,28111,research_scientist_____research_&_development,,yes
31,no,travel_rarely,661.3492063492064,,2,3,human_resources,1,1514,1.0,male,82.6686507936508,2,2,human_resources,1,,5341.67,13888.33,3,y,no,12,3,4,full_time,0,,1,3,2,,1,0,5341.67,1992,64100,,,yes
31,no,,290.03550973654063,research_&_development,2,4,,1,1515,3.0,male,,3,1,research_scientist,4,,,6090.75,0,y,,18,3,2,part_time,1,3,2,1,2,,2,2,,1992,28111,research_scientist_____research_&_development,,yes
52,yes,,509.78571428571433,,8,4,medical,1,1516,3.0,male,,2,2,research_scientist,2,,4117.5,10705.5,2,,no,15,,1,part_time,0,11,3,2,8,,7,7,4117.5,1971,49410,,,no
28,yes,,290.03550973654063,,2,4,medical,1,1517,1.0,male,,1,1,research_scientist,4,married,2342.59,6090.75,5,y,yes,13,3,4,part_time,0,,4,2,3,,2,2,2342.59,1995,28111,,,yes
47,no,travel_rarely,1973.9841269841268,,5,5,,1,1518,4.0,male,,3,5,research_director,3,married,,41453.67,4,y,,11,3,2,full_time,1,21,2,3,3,,1,1,,1976,191325,,,yes
29,no,,410.9444444444444,,9,5,other,1,1519,2.0,male,,2,1,laboratory_technician,4,,,8629.83,0,,no,17,3,3,full_time,0,4,2,,3,,2,2,,1994,39830,,,no
37,no,,654.8492063492064,,5,2,medical,1,1520,4.0,male,,3,2,manufacturing_director,4,,5289.17,13751.83,7,y,no,16,3,3,full_time,2,8,2,2,6,,0,4,5289.17,1986,63470,,,no
23,no,,299.61904761904765,,22,1,,1,1521,3.0,male,,3,1,research_scientist,4,,,6292.0,1,y,,12,3,3,full_time,2,,2,2,4,,0,2,,2000,29040,,,no
42,no,travel_rarely,278.1587301587302,human_resources,2,1,,1,1522,3.0,male,34.76984126984127,3,1,human_resources,3,divorced,2246.67,5841.33,0,y,yes,11,3,3,part_time,1,4,5,3,3,,1,0,2246.67,1981,26960,human_resources_____human_resources,,yes
30,no,,556.2566609977324,sales,28,2,,1,1523,4.0,female,69.53208262471655,3,2,sales_executive,3,,4492.84,11681.39,7,,,12,3,2,part_time,1,4,2,4,2,,2,2,4492.84,1993,53914,sales_executive_____sales,,yes
21,yes,,224.3015873015873,,1,1,,1,1524,1.0,female,,2,1,sales_representative,2,single,1811.67,4710.33,1,,,11,3,3,part_time,0,3,3,3,3,,1,2,1811.67,2002,21740,,,no
57,no,travel_rarely,696.9444444444445,,1,4,medical,1,1525,4.0,male,,3,2,healthcare_representative,3,,5629.17,14635.83,2,,no,11,3,3,full_time,0,,2,3,3,,1,2,5629.17,1966,67550,,,no
21,no,,290.03550973654063,,9,2,,1,1526,1.0,male,,3,1,sales_representative,4,single,2342.59,6090.75,1,,,24,4,3,part_time,0,3,3,2,3,2,2,2,2342.59,2002,28111,,,yes
31,no,travel_rarely,274.13492063492066,,9,4,life_sciences,1,1527,3.0,male,,2,1,research_scientist,2,,2214.17,5756.83,0,y,,16,3,4,part_time,0,3,5,3,2,,2,2,2214.17,1992,26570,,,no
29,no,,290.03550973654063,research_&_development,23,3,,1,1528,4.0,male,,3,1,research_scientist,4,,,6090.75,9,,no,16,,4,part_time,0,6,4,3,3,,1,2,,1994,28111,research_scientist_____research_&_development,,yes
27,no,travel_rarely,290.03550973654063,,1,2,,1,1529,4.0,male,,3,1,laboratory_technician,2,,,6090.75,1,,no,11,3,2,part_time,1,5,2,3,5,,0,4,,1996,28111,,,yes
49,no,travel_rarely,1131.309523809524,,7,3,other,1,1530,2.0,male,,2,3,healthcare_representative,3,single,,23757.5,8,y,no,24,4,3,full_time,0,,2,3,5,,0,0,,1974,109650,,,no
36,no,travel_rarely,262.3730158730159,,2,3,,1,1531,4.0,female,,3,1,research_scientist,3,married,2119.17,5509.83,4,,no,13,3,2,,1,,3,3,2,,2,2,2119.17,1987,,,,yes
34,yes,non_travel,547.2380952380953,,37,3,marketing,1,1532,1.0,male,,4,2,sales_executive,4,,4420.0,11492.0,8,,yes,13,3,2,,0,,3,2,5,,0,4,4420.0,1989,,,,yes
24,no,,556.2566609977324,,32,4,marketing,1,1533,4.0,female,,3,2,sales_executive,3,divorced,4492.84,11681.39,1,,yes,12,3,4,part_time,1,,2,4,5,,0,3,4492.84,1999,53914,,,yes
42,no,,290.03550973654063,,1,4,,1,1534,2.0,female,,3,1,laboratory_technician,1,,2342.59,6090.75,3,y,no,16,3,2,part_time,1,8,5,3,5,,1,2,2342.59,1981,28111,,,yes
54,no,,2002.2063492063487,,5,2,medical,1,1535,1.0,male,,3,5,research_director,1,married,16171.67,42046.33,4,y,,11,3,3,,1,24,4,2,4,,1,2,16171.67,1969,,,,yes
34,no,,674.5555555555557,,4,4,,1,1536,3.0,female,,3,2,sales_executive,3,married,,14165.67,9,y,no,15,3,1,full_time,1,,3,3,3,,1,2,,1989,65380,,,yes
43,no,,232.968253968254,,21,3,,1,1537,4.0,male,29.121031746031747,3,1,laboratory_technician,4,,1881.67,4892.33,7,y,,20,4,1,part_time,1,,1,3,3,,1,2,1881.67,1980,22580,,,yes
43,no,travel_rarely,556.2566609977324,,8,4,other,1,1538,3.0,female,,3,2,healthcare_representative,3,,4492.84,11681.39,4,,yes,14,3,4,,0,,3,3,5,,0,2,4492.84,1980,,,,yes
31,no,travel_rarely,228.84126984126985,,1,2,,1,1539,4.0,male,,2,1,laboratory_technician,1,married,1848.33,4805.67,1,y,no,12,3,3,,1,4,3,,4,,3,2,1848.33,1992,,,,yes
25,yes,travel_rarely,290.03550973654063,,3,3,medical,1,1540,1.0,male,36.25443871706758,3,1,laboratory_technician,1,married,,6090.75,5,y,no,13,3,3,part_time,1,6,5,,2,,0,2,,1998,28111,,,yes
45,no,,273.8253968253968,,10,2,life_sciences,1,1541,1.0,male,,3,1,research_scientist,4,married,,5750.33,3,,no,21,,4,part_time,2,8,3,2,2,,0,2,,1978,26540,,,yes
45,no,travel_rarely,1582.7713464696226,,33,2,medical,1,1542,3.0,male,,3,4,healthcare_representative,4,married,12783.92,33238.2,0,y,yes,14,3,2,full_time,0,21,2,3,20,,4,10,12783.92,1978,153407,,,yes
