,Loyalty_Number,Province,City,Postal_Code,Gender,Education,Salary_$,Marital_Status,Loyalty_Card,CLV,Enrollment_Type,Enrollment_Date
11782,221862,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,63348,Married,Star,2732.61,Standard,2016-12
11783,412133,Ontario,Kingston,M9K_2P4,Male,Bachelor,95313,Single,Star,2732.65,Standard,2016-06
11784,551154,Yukon,Whitehorse,Y2K_6R0,Female,Bachelor,95313,Single,Star,2732.65,Standard,2015-11
11785,611990,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,100368,Married,Star,2733.43,Standard,2012-05
11786,658257,Ontario,Toronto,P1J_8T7,Male,Bachelor,100368,Married,Star,2733.43,Standard,2018-11
11787,571123,Quebec,Montreal,H2Y_2W2,Female,Bachelor,57419,Married,Star,2734.15,Standard,2017-04
11788,755582,Manitoba,Winnipeg,R2C_0M5,Male,Bachelor,57419,Married,Star,2734.15,Standard,2014-11
11789,409914,Quebec,Hull,J8Y_3Z5,Female,Bachelor,54529,Single,Star,2734.33,Standard,2016-01
11790,873945,British_Columbia,Vancouver,V6E_3Z3,Female,Bachelor,54529,Single,Star,2734.33,Standard,2012-08
11791,364247,Nova_Scotia,Halifax,B3C_2M8,Male,Bachelor,71428,Married,Star,2734.44,Standard,2015-09
11792,733582,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,71428,Married,Star,2734.44,Standard,2016-12
11793,813931,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,99343,Single,Star,2734.51,Standard,2015-01
11794,956081,Ontario,Toronto,P2T_6G3,Male,Bachelor,99343,Single,Star,2734.51,Standard,2016-10
11795,154480,Ontario,Sudbury,M5V_1G5,Female,Bachelor,102385,Single,Star,2735.47,Standard,2014-09
11796,578751,British_Columbia,Vancouver,V1E_4R6,Male,Bachelor,104500,Married,Star,2735.54,Standard,2015-05
11797,930921,Ontario,Toronto,P1J_8T7,Male,Bachelor,104500,Married,Star,2735.54,Standard,2014-05
11798,349115,Ontario,Thunder_Bay,K8T_5M5,Male,Doctor,142291,Married,Star,2736.35,Standard,2014-11
11799,492695,Ontario,Trenton,K8V_4B2,Male,Bachelor,81177,Married,Star,7720.16,2018_Promotion,2018-02
11800,984290,Quebec,Tremblant,H5Y_2S9,Female,Bachelor,60805,Married,Star,2736.53,Standard,2017-11
11801,765877,New_Brunswick,Fredericton,E3B_2H2,Male,Bachelor,89634,Married,Star,2736.94,Standard,2014-02
11802,937065,Quebec,Montreal,H4G_3T4,Male,Bachelor,89634,Married,Star,2736.94,Standard,2013-09
11803,497070,Ontario,Toronto,P1J_8T7,Male,College,79359,Married,Star,2739.06,Standard,2018-07
11804,379120,Quebec,Montreal,H3T_8L4,Male,Bachelor,55642,Married,Star,2742.8,Standard,2016-04
11805,881628,Ontario,Toronto,M8Y_4K8,Female,Bachelor,79118,Married,Star,2742.84,Standard,2017-08
11806,388478,Quebec,Montreal,H2T_9K8,Female,Bachelor,89856,Divorced,Star,2744.08,Standard,2017-07
11807,756892,Ontario,Toronto,M2M_7K8,Male,Bachelor,101166,Divorced,Star,2744.52,Standard,2015-11
11808,727179,Ontario,Toronto,M2M_7K8,Male,Bachelor,99050,Married,Star,2745.13,Standard,2018-10
11809,515718,Ontario,Toronto,P1J_8T7,Male,Bachelor,64975,Married,Star,2745.25,Standard,2018-10
11810,135635,British_Columbia,Vancouver,V1E_4R6,Female,College,79359,Married,Star,2746.08,Standard,2014-03
11811,577322,Ontario,Toronto,P1J_8T7,Male,College,79359,Married,Star,2746.08,Standard,2012-04
11812,373144,British_Columbia,Vancouver,V5R_1W3,Male,College,79359,Single,Star,2746.9,Standard,2014-05
11813,790740,British_Columbia,Vancouver,V6E_3D9,Female,College,79359,Single,Star,2747.77,Standard,2018-07
11814,596462,Ontario,Toronto,M2M_7K8,Male,College,79359,Divorced,Star,7757.13,2018_Promotion,2018-03
11815,976636,British_Columbia,Vancouver,V5R_1W3,Female,College,79359,Single,Star,2749.19,Standard,2014-08
11816,117219,Ontario,Toronto,P1J_8T7,Male,Bachelor,69803,Divorced,Star,2750.71,Standard,2014-10
11817,388156,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,69803,Divorced,Star,2750.71,Standard,2015-05
11818,866168,Ontario,Toronto,P5S_6R4,Male,Bachelor,63068,Married,Star,2751.37,Standard,2014-02
11819,348723,Quebec,Montreal,H2T_2J6,Female,Bachelor,53045,Single,Star,2753.31,Standard,2012-05
11820,724028,Ontario,Ottawa,K1F_2R2,Male,Bachelor,50311,Married,Star,2754.46,Standard,2017-06
11821,468310,Nova_Scotia,Halifax,B3C_2M8,Female,Bachelor,60732,Married,Star,2755.22,Standard,2014-08
11822,615678,Ontario,Toronto,M2M_7K8,Female,Bachelor,68237,Divorced,Star,2755.75,Standard,2017-09
11823,745454,Alberta,Peace_River,T9O_2W2,Male,Bachelor,68237,Divorced,Star,2755.75,Standard,2018-07
11824,612294,Quebec,Montreal,H2T_2J6,Female,Bachelor,63767,Married,Star,2756.47,Standard,2017-07
11825,163757,Ontario,Ottawa,K1F_2R2,Male,Bachelor,62886,Single,Star,2756.54,Standard,2015-11
11826,962730,Saskatchewan,Regina,S1J_3C5,Female,Bachelor,68797,Married,Star,2757.38,Standard,2015-10
11827,954773,British_Columbia,Whistler,V6T_1Y8,Female,Doctor,200870,Married,Star,2758.33,Standard,2013-02
11828,348047,British_Columbia,Dawson_Creek,U5I_4F1,Male,Bachelor,80051,Married,Star,2758.5,Standard,2015-06
11829,474779,Quebec,Montreal,H2T_2J6,Female,Bachelor,79023,Married,Star,2759.62,Standard,2017-07
11830,200067,British_Columbia,Vancouver,V6E_3Z3,Male,Bachelor,99444,Married,Star,2759.98,Standard,2015-10
11831,299204,Ontario,Toronto,M8Y_4K8,Male,Master,67462,Divorced,Star,7805.31,2018_Promotion,2018-03
11832,402918,Quebec,Hull,J8Y_3Z5,Female,Bachelor,99444,Married,Star,2759.98,Standard,2018-11
11833,739005,Saskatchewan,Regina,S6J_3G0,Female,Bachelor,99444,Married,Star,2759.98,Standard,2016-08
11834,805431,Quebec,Hull,J8Y_3Z5,Female,Bachelor,99444,Married,Star,2759.98,Standard,2014-04
11835,442304,British_Columbia,Dawson_Creek,U5I_4F1,Female,College,79359,Single,Star,2761.69,Standard,2014-06
11836,475034,Ontario,Kingston,M9K_2P4,Female,Bachelor,47230,Married,Star,7824.49,2018_Promotion,2018-04
11837,940187,Ontario,Toronto,P1J_8T7,Female,Bachelor,44062,Married,Star,7943.51,2018_Promotion,2018-04
11838,445746,Saskatchewan,Regina,S1J_3C5,Female,Bachelor,71555,Divorced,Star,2764.02,Standard,2013-07
11839,860809,Ontario,Toronto,M2M_6J7,Male,Bachelor,56667,Married,Star,2764.03,Standard,2016-09
11840,211475,Ontario,Toronto,M2Z_4K1,Male,Bachelor,55023,Married,Star,2764.8,Standard,2017-09
11841,422989,British_Columbia,Vancouver,V6E_3Z3,Female,Bachelor,60917,Married,Star,2769.73,Standard,2017-04
11842,333773,New_Brunswick,Fredericton,E3B_2H2,Female,Bachelor,68546,Single,Star,2771.05,Standard,2016-07
11843,443198,Quebec,Montreal,H2Y_2W2,Female,Bachelor,68546,Single,Star,2771.05,Standard,2017-11
11844,490563,Ontario,Toronto,M1R_4K3,Male,Bachelor,68546,Single,Star,2771.05,Standard,2012-09
11845,501569,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,68546,Single,Star,2771.05,Standard,2016-12
11846,927305,British_Columbia,Whistler,V6T_1Y8,Male,Bachelor,68546,Single,Star,2771.05,Standard,2017-02
11847,473410,Ontario,Toronto,M2M_7K8,Male,Bachelor,75706,Married,Star,2771.66,Standard,2016-05
11848,833221,Alberta,Edmonton,T9G_1W3,Male,Bachelor,75706,Married,Star,2771.66,Standard,2018-01
11849,568594,British_Columbia,Kelowna,V09_2E9,Female,Bachelor,90200,Divorced,Star,2772.44,Standard,2012-12
11850,802958,Ontario,Ottawa,K1F_2R2,Female,Bachelor,54302,Married,Star,2772.84,Standard,2014-04
11851,462497,Ontario,Toronto,P5S_6R4,Female,Bachelor,85674,Married,Star,2773.46,Standard,2016-04
11852,216946,British_Columbia,Whistler,V6T_1Y8,Male,College,79359,Single,Star,2776.32,Standard,2017-05
11853,368669,British_Columbia,Vancouver,V5R_1W3,Male,Bachelor,69215,Divorced,Star,2776.58,Standard,2018-11
11854,892701,Ontario,Trenton,K8V_4B2,Female,College,79359,Single,Star,2776.63,Standard,2012-06
11855,980761,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,83710,Married,Star,2776.77,Standard,2015-10
11856,861330,Quebec,Montreal,H2T_2J6,Male,Bachelor,79786,Married,Star,2777.34,Standard,2018-05
11857,743018,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,80224,Married,Star,2778.32,Standard,2016-02
11858,945430,Ontario,Toronto,M2M_7K8,Male,Bachelor,85742,Single,Star,2778.9,Standard,2014-04
11859,996984,British_Columbia,Vancouver,V1E_4R6,Male,Doctor,176843,Divorced,Star,2780.2,Standard,2018-07
11860,745830,Ontario,Toronto,P1W_1K4,Female,Bachelor,101381,Married,Star,2780.73,Standard,2012-04
11861,187618,Quebec,Montreal,H4G_3T4,Female,Bachelor,96816,Married,Star,2780.85,Standard,2018-07
11862,294334,Newfoundland,St._John's,A1C_6H9,Female,Bachelor,77134,Divorced,Star,2784.97,Standard,2016-07
11863,793126,Ontario,Toronto,M2M_7K8,Male,Bachelor,68389,Married,Star,7996.01,2018_Promotion,2018-04
11864,143981,Quebec,Montreal,H2T_2J6,Male,Bachelor,100918,Divorced,Star,2786.66,Standard,2014-12
11865,607489,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,57464,Married,Star,2787.54,Standard,2017-02
11866,827339,Quebec,Montreal,H2Y_4R4,Female,High_School_or_Below,50655,Married,Star,2789.75,Standard,2012-11
11867,343383,Alberta,Edmonton,T9G_1W3,Male,Bachelor,71335,Married,Star,2790.68,Standard,2012-08
11868,239749,Ontario,Ottawa,K1F_2R2,Female,College,79359,Divorced,Star,8007.4,2018_Promotion,2018-04
11869,562093,Alberta,Edmonton,T3G_6Y6,Female,College,79359,Single,Star,2791.91,Standard,2016-10
11870,616857,Ontario,Toronto,M2M_7K8,Female,College,79359,Single,Star,2791.91,Standard,2017-02
11871,259878,Yukon,Whitehorse,Y2K_6R0,Female,Bachelor,48317,Single,Star,2792.01,Standard,2017-05
11872,557996,Ontario,Kingston,M9K_2P4,Male,Bachelor,48317,Single,Star,2792.01,Standard,2017-01
11873,387648,Alberta,Edmonton,T3G_6Y6,Male,Bachelor,61018,Single,Star,2794.91,Standard,2015-12
11874,908801,Ontario,Toronto,P1W_1K4,Female,College,79359,Married,Star,2795.32,Standard,2018-08
11875,781621,Ontario,Trenton,K8V_4B2,Female,Bachelor,82989,Married,Star,2795.55,Standard,2013-03
11876,669222,Quebec,Montreal,H4G_3T4,Male,Bachelor,71900,Married,Star,2796.87,Standard,2014-12
11877,481105,British_Columbia,Vancouver,V6E_3Z3,Male,Bachelor,82839,Married,Star,2797.67,Standard,2014-05
11878,421923,Ontario,Ottawa,K1F_2R2,Female,Bachelor,67525,Divorced,Star,2798.83,Standard,2015-07
11879,305287,British_Columbia,Victoria,V10_6T5,Female,Bachelor,89076,Married,Star,2799.47,Standard,2013-03
11880,891335,Newfoundland,St._John's,A1C_6H9,Male,Bachelor,57246,Married,Star,2802.62,Standard,2013-06
11881,517087,Nova_Scotia,Halifax,B3J_9S2,Male,Bachelor,76329,Married,Star,2803.6,Standard,2015-12
11882,166693,Alberta,Edmonton,T9G_1W3,Male,High_School_or_Below,67054,Married,Star,2803.92,Standard,2012-07
11883,782549,Ontario,Toronto,M2M_7K8,Male,High_School_or_Below,67054,Married,Star,2803.92,Standard,2013-11
11884,418166,British_Columbia,Dawson_Creek,U5I_4F1,Female,Bachelor,58988,Single,Star,2806.7,Standard,2017-03
11885,606396,Ontario,Toronto,M2M_7K8,Female,College,79359,Single,Star,8255.06,2018_Promotion,2018-04
11886,162456,Quebec,Montreal,H2T_2J6,Female,Bachelor,72157,Divorced,Star,2808.08,Standard,2013-10
11887,851836,Ontario,Toronto,P1J_8T7,Female,Bachelor,93006,Married,Star,2808.61,Standard,2015-06
11888,981091,Nova_Scotia,Halifax,B3J_9S2,Female,Bachelor,86578,Married,Star,2809.77,Standard,2015-07
11889,299830,British_Columbia,Victoria,V10_6T5,Male,Bachelor,51510,Married,Star,2810.46,Standard,2016-02
11890,369388,Ontario,Trenton,K8V_4B2,Male,Bachelor,51510,Married,Star,2810.46,Standard,2018-11
11891,399670,Ontario,Toronto,M2Z_4K1,Male,Bachelor,51510,Married,Star,2810.46,Standard,2013-08
11892,860172,Ontario,Trenton,K8V_4B2,Female,Bachelor,51510,Married,Star,2810.46,Standard,2014-01
11893,864456,Quebec,Montreal,H2T_2J6,Female,Bachelor,51510,Married,Star,2810.46,Standard,2017-08
11894,123586,Quebec,Montreal,H2Y_4R4,Male,Bachelor,68785,Married,Star,2813.51,Standard,2014-11
11895,516255,Ontario,Toronto,M2Z_4K1,Male,Bachelor,62075,Single,Star,2816.57,Standard,2013-06
11896,666381,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,96898,Married,Star,2818.31,Standard,2014-12
11897,648432,New_Brunswick,Fredericton,E3B_2H2,Female,Bachelor,96350,Married,Star,2819.11,Standard,2017-08
11898,714939,Quebec,Tremblant,H5Y_2S9,Female,Bachelor,96350,Married,Star,2819.11,Standard,2013-06
11899,502952,Ontario,Sudbury,M5V_1G5,Male,Bachelor,58143,Married,Star,2820.74,Standard,2018-07
11900,414318,Nova_Scotia,Halifax,B3C_2M8,Female,Bachelor,85573,Married,Star,2821.35,Standard,2013-10
11901,184478,Quebec,Montreal,H2Y_4R4,Female,College,79359,Single,Star,2821.45,Standard,2017-11
11902,242387,Ontario,Sudbury,M5V_1G5,Male,Doctor,355375,Married,Star,8438.46,2018_Promotion,2018-04
11903,460025,Manitoba,Winnipeg,R2C_0M5,Female,Bachelor,49725,Married,Star,2823.5,Standard,2014-01
11904,984115,Quebec,Montreal,H2Y_4R4,Female,Bachelor,92551,Married,Star,2824.68,Standard,2016-07
11905,200877,Ontario,Toronto,M8Y_4K8,Male,Bachelor,79536,Married,Star,2826.31,Standard,2016-05
11906,561251,British_Columbia,Dawson_Creek,U5I_4F1,Female,Bachelor,79536,Married,Star,2826.31,Standard,2014-10
11907,419182,Ontario,Toronto,P1J_8T7,Female,High_School_or_Below,46604,Married,Star,2827.44,Standard,2014-02
11908,709726,Ontario,Kingston,M9K_2P4,Female,College,79359,Single,Star,2827.56,Standard,2012-04
11909,794024,Yukon,Whitehorse,Y2K_6R0,Male,College,79359,Single,Star,2827.56,Standard,2013-05
11910,975199,Quebec,Montreal,H3T_8L4,Male,Bachelor,50830,Married,Star,2829.31,Standard,2014-06
11911,680193,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,65099,Divorced,Star,2833.8,Standard,2012-05
11912,150656,Ontario,Kingston,M9K_2P4,Female,Bachelor,101286,Married,Star,2833.98,Standard,2017-10
11913,201816,Saskatchewan,Regina,S6J_3G0,Male,Bachelor,101286,Married,Star,2833.98,Standard,2013-08
11914,351138,Saskatchewan,Regina,S6J_3G0,Female,Bachelor,76565,Single,Star,2836.68,Standard,2014-07
11915,860848,Prince_Edward_Island,Charlottetown,C1A_6E8,Male,Bachelor,53304,Married,Star,2837.16,Standard,2015-09
11916,355750,Quebec,Montreal,H2Y_4R4,Female,College,79359,Married,Star,2839.01,Standard,2016-07
11917,432493,Manitoba,Winnipeg,R3R_3T4,Male,College,79359,Married,Star,2839.01,Standard,2015-08
11918,494600,Nova_Scotia,Halifax,B3J_9S2,Male,Bachelor,51724,Divorced,Star,2839.57,Standard,2014-10
11919,996989,Saskatchewan,Regina,S1J_3C5,Female,Bachelor,51724,Divorced,Star,2839.57,Standard,2017-06
11920,874374,British_Columbia,Vancouver,V6E_3Z3,Male,Bachelor,70741,Divorced,Star,2839.8,Standard,2016-10
11921,892616,Ontario,Toronto,P1L_8X8,Male,Bachelor,56239,Married,Star,2839.81,Standard,2017-04
11922,532334,Ontario,Toronto,M2M_6J7,Female,College,79359,Married,Star,2840.85,Standard,2016-01
11923,321656,Prince_Edward_Island,Charlottetown,C1A_6E8,Male,College,79359,Single,Star,2840.9,Standard,2018-12
11924,532376,British_Columbia,Vancouver,V1E_4R6,Male,Bachelor,54205,Married,Star,2841.44,Standard,2018-07
11925,274622,British_Columbia,Vancouver,V5R_1W3,Male,Bachelor,99688,Single,Star,2842.03,Standard,2018-09
11926,207453,Ontario,Toronto,M2P_4F6,Female,Bachelor,82703,Divorced,Star,2842.27,Standard,2016-05
11927,384296,British_Columbia,Dawson_Creek,U5I_4F1,Male,Bachelor,82703,Divorced,Star,2842.27,Standard,2014-12
11928,819077,Quebec,Hull,J8Y_3Z5,Male,Bachelor,63952,Married,Star,2842.82,Standard,2015-05
11929,677669,Manitoba,Winnipeg,R2C_0M5,Female,Bachelor,81631,Married,Star,2843.56,Standard,2014-10
11930,460037,Quebec,Montreal,H2T_9K8,Male,Bachelor,102416,Married,Star,2847.97,Standard,2017-12
11931,933848,Ontario,Ottawa,K1F_2R2,Female,College,79359,Single,Star,2851.65,Standard,2017-01
11932,434802,Manitoba,Winnipeg,R2C_0M5,Female,Bachelor,51547,Married,Star,2852.53,Standard,2016-01
11933,640110,Quebec,Montreal,H2Y_2W2,Female,Bachelor,51547,Married,Star,2852.53,Standard,2013-08
11934,333694,Ontario,Trenton,K8V_4B2,Male,Bachelor,79543,Married,Star,2853.37,Standard,2015-03
11935,576176,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,95902,Divorced,Star,2853.6,Standard,2018-08
11936,654073,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,83953,Married,Star,2854.11,Standard,2012-04
11937,392802,Nova_Scotia,Halifax,B3J_9S2,Male,Bachelor,104798,Married,Star,2855.69,Standard,2015-10
11938,782241,New_Brunswick,Moncton,E1A_2A7,Female,Bachelor,69034,Divorced,Star,2855.93,Standard,2014-02
11939,377114,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,99090,Married,Star,2857.11,Standard,2013-07
11940,178409,Ontario,Ottawa,K1F_2R2,Female,College,79359,Divorced,Star,8714.92,2018_Promotion,2018-04
11941,245289,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,91832,Married,Star,2858.29,Standard,2013-09
11942,311795,Ontario,Toronto,P1L_8X8,Female,Bachelor,61693,Married,Star,2858.45,Standard,2017-05
11943,819969,British_Columbia,Vancouver,V5R_1W3,Male,Bachelor,61693,Married,Star,2858.45,Standard,2016-07
11944,177993,British_Columbia,Dawson_Creek,U5I_4F1,Male,Bachelor,69804,Married,Star,2859.41,Standard,2016-04
11945,113184,Ontario,Trenton,K8V_4B2,Male,Bachelor,104262,Single,Star,2859.8,Standard,2018-08
11946,424027,Ontario,Sudbury,M5V_1G5,Female,Bachelor,65265,Divorced,Star,2860.44,Standard,2013-09
11947,802206,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,52327,Divorced,Star,2860.75,Standard,2014-01
11948,377247,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,68737,Married,Star,2860.86,Standard,2014-01
11949,589430,Quebec,Hull,J8Y_3Z5,Female,Bachelor,86081,Divorced,Star,2862.18,Standard,2016-11
11950,500038,Ontario,Trenton,K8V_4B2,Male,College,79359,Single,Star,2864.09,Standard,2017-03
11951,744138,Ontario,Toronto,M8Y_4K8,Female,Bachelor,98765,Divorced,Star,2864.54,Standard,2015-02
11952,500767,Ontario,Thunder_Bay,K8T_5M5,Male,Doctor,261234,Married,Star,2866.6,Standard,2012-09
11953,374679,Ontario,Kingston,M9K_2P4,Male,Bachelor,91737,Married,Star,2866.78,Standard,2015-12
11954,283110,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,99089,Married,Star,2867.21,Standard,2014-11
11955,301112,Ontario,Toronto,P1J_8T7,Male,Master,112860,Divorced,Star,2867.31,Standard,2015-11
11956,358979,Quebec,Montreal,H2Y_4R4,Male,Master,112860,Divorced,Star,2867.31,Standard,2012-09
11957,429829,British_Columbia,Vancouver,V1E_4R6,Female,Master,112860,Divorced,Star,2867.31,Standard,2015-12
11958,773676,British_Columbia,Vancouver,V5R_1W3,Male,Master,112860,Divorced,Star,2867.31,Standard,2018-10
11959,981737,Quebec,Montreal,H2T_2J6,Female,Bachelor,61210,Divorced,Star,2868.6,Standard,2017-03
11960,538854,British_Columbia,Vancouver,V5R_1W3,Female,High_School_or_Below,46142,Married,Star,2869.3,Standard,2015-09
11961,918404,British_Columbia,Victoria,V10_6T5,Female,Bachelor,83842,Married,Star,2870.0,Standard,2013-06
11962,973485,Quebec,Hull,J8Y_3Z5,Female,Bachelor,83842,Married,Star,2870.0,Standard,2015-11
11963,544690,New_Brunswick,Fredericton,E3B_2H2,Male,Bachelor,100822,Married,Star,2871.15,Standard,2017-09
11964,810755,British_Columbia,Vancouver,V5R_1W3,Male,Bachelor,49324,Married,Star,2871.44,Standard,2012-07
11965,633202,British_Columbia,Vancouver,V6E_3Z3,Female,Bachelor,90213,Single,Star,2872.67,Standard,2014-02
11966,672431,British_Columbia,Dawson_Creek,U5I_4F1,Male,Bachelor,58867,Married,Star,2872.98,Standard,2013-02
11967,680181,Nova_Scotia,Halifax,B3J_9S2,Male,Bachelor,56392,Married,Star,2874.09,Standard,2017-04
11968,853603,Ontario,Toronto,M2M_6J7,Male,Bachelor,61302,Divorced,Star,2876.82,Standard,2014-02
11969,226643,Ontario,Trenton,K8V_4B2,Male,Bachelor,60350,Divorced,Star,2877.81,Standard,2017-05
11970,251081,Quebec,Montreal,H2Y_4R4,Female,Bachelor,89853,Married,Star,2878.77,Standard,2018-11
11971,332711,Nova_Scotia,Halifax,B3C_2M8,Male,Bachelor,62821,Divorced,Star,2879.51,Standard,2013-07
11972,305857,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,96153,Married,Star,2882.35,Standard,2018-05
11973,562084,Ontario,Toronto,M8Y_4K8,Male,Bachelor,96153,Married,Star,2882.35,Standard,2014-11
11974,730901,Saskatchewan,Regina,S6J_3G0,Male,Bachelor,77699,Married,Star,2885.33,Standard,2018-09
11975,859176,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,99756,Married,Star,2885.41,Standard,2015-11
11976,297218,Quebec,Montreal,H2T_9K8,Male,Bachelor,70669,Single,Star,2886.23,Standard,2017-05
11977,354176,Ontario,Toronto,M8Y_4K8,Female,Master,71038,Married,Star,2886.45,Standard,2014-06
11978,547360,British_Columbia,Dawson_Creek,U5I_4F1,Female,Master,71038,Married,Star,2886.45,Standard,2017-03
11979,773290,Ontario,Toronto,P1L_8X8,Female,Bachelor,90879,Married,Star,2891.27,Standard,2014-02
11980,569846,Ontario,Toronto,P5S_6R4,Female,Bachelor,47990,Married,Star,2891.72,Standard,2017-12
11981,763000,Ontario,Kingston,M9K_2P4,Male,Bachelor,54156,Married,Star,2893.31,Standard,2017-03
11982,707710,Ontario,Thunder_Bay,K8T_5M5,Male,Doctor,296657,Married,Star,8886.3,2018_Promotion,2018-03
11983,235229,Ontario,Ottawa,K1F_2R2,Female,Bachelor,27603,Single,Star,9075.77,2018_Promotion,2018-02
11984,190720,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,77135,Married,Star,2893.81,Standard,2013-10
11985,292516,Ontario,Trenton,K8V_4B2,Male,Bachelor,70451,Married,Star,2894.33,Standard,2018-09
11986,355724,British_Columbia,Vancouver,V6E_3Z3,Male,Bachelor,70451,Married,Star,2894.33,Standard,2018-09
11987,729418,Ontario,Trenton,K8V_4B2,Male,Bachelor,84603,Married,Star,2895.21,Standard,2018-09
11988,467249,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,65762,Married,Star,2895.52,Standard,2017-10
